105年02月03日大盤統計資訊
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%)
="041806",8U統一,"70,000",3,"56,750",0.82,0.82,0.81,0.81,－,0.05,0.81,10,0.83,10,129.50
="041807",8V統一,0,0,0,--,--,--,--,,0.00,0.54,68,0.55,68,104.50
="041808",8W統一,"25,000",2,"12,250",0.49,0.49,0.49,0.49,－,0.03,0.49,20,0.51,10,41.15
="041809",8X統一,"52,000",2,"67,140",1.29,1.32,1.29,1.32,X,0.00,1.28,20,1.31,20,"2,350.00"
="041810",8Y統一,"246,000",14,"234,310",0.95,0.99,0.92,0.98,＋,0.01,0.96,20,0.97,20,"2,350.00"
="041811",8Z統一,"269,000",10,"223,840",0.83,0.84,0.82,0.84,,0.00,0.84,10,0.85,10,"2,350.00"
="041812",9A統一,"13,000",3,"12,530",0.96,0.97,0.96,0.96,,0.00,0.96,10,0.97,10,"2,350.00"
="041813",9B統一,"31,000",6,"26,940",0.87,0.89,0.86,0.88,＋,0.01,0.86,20,0.87,20,"2,350.00"
="041814",FL兆豐,"3,000",1,"3,810",1.27,1.27,1.27,1.27,＋,0.07,1.27,10,1.28,10,"2,350.00"
="041815",FM兆豐,"71,000",1,"52,540",0.74,0.74,0.74,0.74,－,0.02,0.75,10,0.76,10,"2,350.00"
="041816",FN兆豐,"12,000",2,"12,720",1.06,1.06,1.06,1.06,－,0.09,1.03,12,1.04,10,75.00
="041817",FP兆豐,"200,000",2,"165,000",0.83,0.83,0.82,0.82,－,0.06,0.80,10,0.81,10,75.00
="041818",FQ兆豐,"358,000",3,"196,980",0.55,0.56,0.55,0.55,－,0.07,0.53,10,0.54,10,75.00
="041819",永豐N2,"14,000",4,"16,970",1.22,1.22,1.20,1.21,＋,0.01,1.20,150,1.21,150,"2,350.00"
="041820",永豐N3,"37,000",4,"48,100",1.28,1.31,1.28,1.31,－,0.03,1.30,150,1.31,10,"2,350.00"
="041821",永豐N4,0,0,0,--,--,--,--,,0.00,0.69,150,0.70,150,17.95
="041822",永豐N5,"20,000",2,"17,900",0.89,0.90,0.89,0.90,＋,0.02,0.88,150,0.89,150,79.80
="041823",KQ中信,"10,000",1,"10,500",1.05,1.05,1.05,1.05,X,0.00,1.02,30,1.03,30,57.40
="041824",大展K3,0,0,0,--,--,--,--,,0.00,1.16,10,1.17,10,58.95
="041825",大展K4,0,0,0,--,--,--,--,,0.00,0.86,10,0.87,10,58.95
="041826",大展K5,0,0,0,--,--,--,--,,0.00,0.72,10,0.73,10,76.60
="041827",大展K6,0,0,0,--,--,--,--,,0.00,0.56,10,0.57,10,76.60
="041828",3E元富,"246,000",8,"150,040",0.64,0.64,0.60,0.60,－,0.11,0.60,50,0.61,25,146.00
="041829",群益CI,"7,000",1,"11,900",1.70,1.70,1.70,1.70,－,0.05,1.70,25,1.72,10,"2,350.00"
="041830",群益CJ,"225,000",4,"400,900",1.82,1.82,1.78,1.78,－,0.01,1.76,25,1.77,10,"2,350.00"
="041831",群益CK,"99,000",4,"156,440",1.56,1.61,1.56,1.61,,0.00,1.59,25,1.60,10,"2,350.00"
="041832",8G凱基,0,0,0,--,--,--,--,,0.00,0.44,30,0.45,30,41.00
="041833",8H凱基,0,0,0,--,--,--,--,,0.00,0.61,30,0.62,30,23.90
="041834",8J凱基,"137,000",9,"254,580",1.89,1.89,1.76,1.76,－,0.26,1.69,30,1.70,30,55.60
="041835",8M凱基,"120,000",14,"94,050",0.76,0.81,0.74,0.81,－,0.02,0.81,30,0.82,30,53.00
="041836",8N凱基,0,0,0,--,--,--,--,,0.00,1.34,30,1.37,30,199.50
="041837",8P凱基,0,0,0,--,--,--,--,,0.00,1.28,30,1.31,30,199.50
="041838",8R凱基,"20,000",1,"9,800",0.49,0.49,0.49,0.49,－,0.02,0.46,30,0.47,30,15.10
="041839",8T凱基,"245,000",7,"67,490",0.30,0.32,0.27,0.27,－,0.14,0.27,30,0.28,30,200.00
="041840",日盛8N,0,0,0,--,--,--,--,,0.00,0.79,25,0.80,25,15.65
="041841",日盛8P,0,0,0,--,--,--,--,,0.00,0.89,25,0.90,25,17.95
="041842",日盛8Q,"337,000",5,"247,590",0.74,0.76,0.73,0.75,－,0.06,0.75,25,0.76,25,18.00
="041843",日盛8R,"50,000",1,"24,000",0.48,0.48,0.48,0.48,X,0.00,0.41,499,0.42,168,34.65
="041844",玉山D3,0,0,0,--,--,--,--,,0.00,0.16,10,0.17,10,0.00
="041845",玉山D4,0,0,0,--,--,--,--,,0.00,0.38,10,0.39,10,0.00
="041846",玉山D5,"37,000",3,"39,610",1.05,1.12,1.05,1.06,＋,0.01,1.05,10,1.07,10,0.00
="041847",EN國泰,"231,000",9,"277,450",1.18,1.23,1.18,1.20,,0.00,1.20,420,1.21,300,"2,350.00"
="041848",EP國泰,0,0,0,--,--,--,--,,0.00,1.01,30,1.02,30,79.80
="041849",1Y第一,0,0,0,--,--,--,--,,0.00,1.24,10,1.26,10,44.10
="041850",1Z第一,0,0,0,--,--,--,--,,0.00,0.77,10,0.78,10,219.50
="041851",2A第一,0,0,0,--,--,--,--,,0.00,0.98,10,1.00,10,26.45
="041852",2B第一,"10,000",1,"11,100",1.11,1.11,1.11,1.11,X,0.00,1.11,10,1.12,10,75.00
="041853",2C元大,"133,000",9,"174,490",1.36,1.37,1.27,1.27,－,0.12,1.26,100,1.28,20,75.00
="041854",2E元大,"160,000",3,"150,200",0.95,0.97,0.93,0.93,－,0.02,0.88,100,0.89,100,72.80
="041855",FR兆豐,0,0,0,--,--,--,--,,0.00,0.79,10,0.80,10,72.80
="041856",9E統一,"50,000",1,"13,000",0.26,0.26,0.26,0.26,－,0.02,0.27,68,0.28,68,25.47
="041857",9F統一,"1,196,000",29,"389,820",0.37,0.37,0.31,0.31,－,0.11,0.29,20,0.32,10,200.00
="041858",9G統一,"150,000",1,"42,000",0.28,0.28,0.28,0.28,X,0.00,0.25,10,0.26,10,11.50
="041859",9H統一,0,0,0,--,--,--,--,,0.00,0.44,20,0.45,20,34.00
="041860",9J統一,"140,000",3,"125,300",0.92,0.92,0.81,0.81,－,0.15,0.80,68,0.83,68,350.00
="041861",9K統一,"3,000",1,"2,310",0.77,0.77,0.77,0.77,－,0.08,0.79,10,0.80,10,16.97
="041862",9L統一,"15,000",2,"13,100",0.87,0.88,0.87,0.88,＋,0.06,0.86,20,0.87,20,20.29
="041863",群益CP,0,0,0,--,--,--,--,,0.00,1.87,25,1.90,10,350.00
="041864",群益CQ,0,0,0,--,--,--,--,,0.00,1.75,25,1.76,10,"2,350.00"
="041865",永豐N6,0,0,0,--,--,--,--,,0.00,0.69,150,0.70,150,46.50
="041866",永豐N7,0,0,0,--,--,--,--,,0.00,0.65,150,0.66,150,78.90
="041867",3G元富,"150,000",1,"60,000",0.40,0.40,0.40,0.40,－,0.03,0.39,25,0.40,25,18.60
="041868",3H元富,"26,000",1,"12,480",0.48,0.48,0.48,0.48,－,0.02,0.47,25,0.48,25,104.50
="041869",3J元富,"22,000",1,"46,640",2.12,2.12,2.12,2.12,－,0.04,2.14,50,2.16,25,158.50
="041870",3K元富,"30,000",3,"25,200",0.83,0.86,0.83,0.86,＋,0.15,0.86,25,0.87,25,146.00
="041871",3L元富,"20,000",2,"6,300",0.32,0.32,0.31,0.31,－,0.05,0.30,25,0.31,25,89.40
="041872",3M元富,0,0,0,--,--,--,--,,0.00,1.05,25,1.06,25,170.50
="041873",8Y凱基,"112,000",4,"174,420",1.56,1.56,1.54,1.56,＋,0.01,1.54,30,1.56,30,"2,350.00"
="041874",9D凱基,"276,000",4,"223,490",0.81,0.81,0.80,0.81,,0.00,0.80,45,0.81,30,"2,350.00"
="041875",9G凱基,0,0,0,--,--,--,--,,0.00,0.55,30,0.56,30,51.00
="041876",9H凱基,"2,000",1,"1,140",0.57,0.57,0.57,0.57,－,0.03,0.57,30,0.58,30,63.00
="041877",9M凱基,"76,000",5,"40,180",0.52,0.53,0.52,0.53,－,0.03,0.52,30,0.53,30,15.65
="041878",9N凱基,0,0,0,--,--,--,--,,0.00,0.57,30,0.58,30,57.40
="041879",9P凱基,"10,000",1,"8,800",0.88,0.88,0.88,0.88,－,0.04,0.89,30,0.90,30,79.80
="041880",9Q凱基,0,0,0,--,--,--,--,,0.00,0.35,30,0.36,30,18.60
="041881",日盛8U,"250,000",4,"247,000",0.94,1.00,0.94,1.00,－,0.06,1.01,25,1.02,25,53.00
="041882",日盛8V,"13,000",2,"11,740",0.90,0.92,0.90,0.92,X,0.00,0.92,499,0.93,20,37.00
="041883",日盛8W,"4,000",1,"5,560",1.39,1.39,1.39,1.39,＋,0.02,1.39,25,1.41,25,47.90
="041884",EQ國泰,"163,000",4,"78,180",0.46,0.48,0.46,0.48,－,0.02,0.48,250,0.49,100,63.00
="041885",ER國泰,"313,000",14,"177,430",0.66,0.66,0.54,0.54,－,0.20,0.52,200,0.54,130,200.00
="041886",40富邦,"100,000",4,"100,800",1.02,1.02,0.99,0.99,－,0.01,1.08,15,1.09,10,54.40
="041887",41富邦,0,0,0,--,--,--,--,,0.00,0.55,15,0.56,10,31.85
="041888",42富邦,"56,000",2,"79,780",1.43,1.43,1.42,1.42,－,0.05,1.39,15,1.41,10,172.00
="041889",43富邦,"31,000",3,"16,130",0.50,0.53,0.50,0.53,＋,0.03,0.52,11,0.53,10,53.00
="041890",44富邦,0,0,0,--,--,--,--,,0.00,0.61,10,0.62,10,72.80
="041891",45富邦,"10,000",1,"10,000",1.00,1.00,1.00,1.00,－,0.09,0.98,10,1.00,34,350.00
="041892",46富邦,"90,000",3,"94,430",1.05,1.05,1.04,1.05,－,0.02,1.05,10,1.06,10,"2,350.00"
="041893",47富邦,"259,000",14,"192,910",0.73,0.77,0.72,0.75,,0.00,0.74,10,0.75,20,"2,350.00"
="041894",48富邦,"39,000",3,"32,300",0.83,0.83,0.82,0.83,,0.00,0.82,10,0.83,10,"2,350.00"
="041895",2C第一,0,0,0,--,--,--,--,,0.00,1.55,10,1.56,10,23.65
="041896",2D第一,"6,000",1,"2,100",0.35,0.35,0.35,0.35,－,0.09,0.35,10,0.38,10,10.55
="041897",2E第一,0,0,0,--,--,--,--,,0.00,0.47,10,0.48,10,15.30
="041898",2F第一,0,0,0,--,--,--,--,,0.00,1.66,10,1.67,10,"2,350.00"
="041899",2G第一,"50,000",1,"35,500",0.71,0.71,0.71,0.71,X,0.00,0.71,10,0.72,10,18.20
="041900",2H第一,0,0,0,--,--,--,--,,0.00,1.33,10,1.36,10,67.90
="041901",2J第一,0,0,0,--,--,--,--,,0.00,0.62,10,0.65,10,38.60
="041902",2H元大,"390,000",18,"513,150",1.35,1.36,1.28,1.30,－,0.10,1.30,100,1.31,100,85.00
="041903",9Q統一,"60,000",1,"19,200",0.32,0.32,0.32,0.32,－,0.03,0.32,68,0.33,68,24.21
="041904",9R統一,"70,000",3,"65,000",0.93,0.95,0.92,0.95,,0.00,0.94,10,0.95,10,79.80
="041905",9S統一,"489,000",5,"430,230",0.85,0.90,0.85,0.89,－,0.15,0.91,10,0.92,10,76.60
="041906",9T統一,0,0,0,--,--,--,--,,0.00,0.38,20,0.39,20,38.10
="041907",9U統一,"110,000",4,"42,600",0.40,0.40,0.38,0.38,X,0.00,0.38,10,0.39,10,38.10
="041908",9V統一,"581,000",6,"324,980",0.54,0.58,0.54,0.56,＋,0.03,0.51,20,0.52,20,314.00
="041909",9S凱基,"105,000",4,"99,100",0.94,0.95,0.94,0.95,X,0.00,0.95,30,0.97,30,146.00
="041910",9T凱基,"1,000",1,720,0.72,0.72,0.72,0.72,X,0.00,0.68,30,0.69,30,11.10
="041911",9U凱基,"600,000",5,"300,000",0.50,0.50,0.50,0.50,－,0.03,0.49,30,0.50,30,18.00
="041912",9V凱基,0,0,0,--,--,--,--,,0.00,1.41,30,1.43,30,44.10
="041913",9W凱基,"743,000",27,"755,270",0.96,1.06,0.96,0.99,－,0.01,0.98,30,0.99,36,34.30
="041914",9X凱基,"562,000",11,"623,580",1.11,1.12,1.10,1.10,＋,0.01,1.07,30,1.08,30,34.30
="041915",9Y凱基,"20,000",4,"22,030",1.11,1.11,1.10,1.10,－,0.04,1.10,31,1.11,30,96.60
="041916",9Z凱基,0,0,0,--,--,--,--,,0.00,1.16,30,1.17,30,96.60
="041917",凱基01,"145,000",5,"133,000",0.91,0.93,0.91,0.91,－,0.04,0.90,30,0.91,25,46.50
="041918",凱基02,"569,000",23,"488,600",0.80,0.96,0.80,0.96,＋,0.10,0.96,30,0.97,30,42.50
="041919",凱基03,0,0,0,--,--,--,--,,0.00,0.72,30,0.73,30,75.00
="041920",凱基04,0,0,0,--,--,--,--,,0.00,0.55,30,0.56,30,38.10
="041921",凱基05,"631,000",24,"886,590",1.43,1.47,1.20,1.21,－,0.17,1.21,30,1.22,30,79.30
="041922",凱基06,0,0,0,--,--,--,--,,0.00,1.19,30,1.21,30,170.50
="041923",日盛8X,0,0,0,--,--,--,--,,0.00,0.16,25,0.26,25,200.00
="041924",日盛8Y,"13,000",1,"18,330",1.41,1.41,1.41,1.41,－,0.03,1.39,210,1.40,100,78.90
="041925",亞東LV,0,0,0,--,--,--,--,,0.00,0.95,10,0.96,10,58.95
="041926",亞東LW,0,0,0,--,--,--,--,,0.00,1.02,10,1.03,10,146.00
="041927",亞東LX,"29,000",2,"34,130",1.19,1.19,1.17,1.17,＋,0.15,1.19,10,1.20,10,146.00
="041928",亞東LY,"574,000",7,"415,780",0.82,0.82,0.71,0.72,－,0.11,0.72,10,0.73,10,237.50
="041929",亞東LZ,0,0,0,--,--,--,--,,0.00,1.17,10,1.18,10,75.00
="041930",亞東MA,"5,000",1,"1,800",0.36,0.36,0.36,0.36,X,0.00,0.36,10,0.37,10,37.85
="041931",亞東MB,"913,000",22,"525,490",0.63,0.63,0.56,0.57,－,0.17,0.56,20,0.57,10,35.80
="041932",亞東MC,0,0,0,--,--,--,--,,0.00,0.49,10,0.50,10,10.55
="041933",亞東MD,0,0,0,--,--,--,--,,0.00,0.70,10,0.71,10,"2,350.00"
="041934",亞東ME,"300,000",1,"168,000",0.56,0.56,0.56,0.56,－,0.07,0.55,10,0.58,10,9.33
="041935",玉山D6,"4,000",2,"2,240",0.57,0.57,0.55,0.55,－,0.03,0.52,53,0.53,53,0.00
="041936",玉山D7,"62,000",1,"53,320",0.86,0.86,0.86,0.86,－,0.08,1.06,13,1.07,13,0.00
="041937",玉山D8,0,0,0,--,--,--,--,,0.00,0.51,13,0.52,13,0.00
="041938",玉山D9,"2,000",1,"1,660",0.83,0.83,0.83,0.83,X,0.00,0.79,13,0.80,13,0.00
="041939",玉山E1,"68,000",2,"63,930",0.94,0.95,0.94,0.95,＋,0.14,0.89,13,0.91,13,0.00
="041940",ES國泰,0,0,0,--,--,--,--,,0.00,0.68,499,0.69,150,17.15
="041941",52富邦,"50,000",1,"32,500",0.65,0.65,0.65,0.65,X,0.00,0.62,30,0.63,30,170.50
="041942",53富邦,"150,000",9,"92,220",0.61,0.65,0.58,0.65,－,0.04,0.65,10,0.66,10,58.80
="041943",54富邦,0,0,0,--,--,--,--,,0.00,0.64,10,0.65,10,38.10
="041944",55富邦,0,0,0,--,--,--,--,,0.00,0.69,10,0.70,10,38.10
="041945",56富邦,"937,000",27,"377,380",0.42,0.42,0.39,0.40,－,0.04,0.39,13,0.40,22,24.50
="041946",57富邦,0,0,0,--,--,--,--,,0.00,0.51,15,0.52,10,15.12
="041947",KR中信,"3,000",1,"3,270",1.09,1.09,1.09,1.09,X,0.00,1.06,30,1.08,10,44.10
="041948",KS中信,0,0,0,--,--,--,--,,0.00,1.26,30,1.30,30,454.00
="041949",KT中信,"58,000",5,"111,720",1.97,1.97,1.92,1.93,－,0.02,1.91,30,1.93,30,"2,350.00"
="041950",KU中信,"44,000",1,"97,240",2.21,2.21,2.21,2.21,－,0.04,2.20,30,2.22,30,"2,350.00"
="041951",KV中信,0,0,0,--,--,--,--,,0.00,5.70,30,5.80,30,172.00
="041952",3Q元富,"19,000",1,"15,960",0.84,0.84,0.84,0.84,－,0.02,0.83,25,0.84,25,78.90
="041953",3R元富,0,0,0,--,--,--,--,,0.00,0.50,25,0.51,25,38.10
="041954",3S元富,0,0,0,--,--,--,--,,0.00,0.77,25,0.78,25,8.40
="041955",3T元富,"50,000",3,"54,700",1.11,1.11,1.08,1.08,－,0.12,1.08,50,1.09,25,132.50
="041956",3U元富,"62,000",5,"63,600",1.07,1.07,1.00,1.00,－,0.15,1.02,25,1.04,25,146.00
="041957",3V元富,0,0,0,--,--,--,--,,0.00,2.02,25,--,0,"2,350.00"
="041958",3W元富,0,0,0,--,--,--,--,,0.00,1.82,25,1.90,20,"2,350.00"
="041959",3Y元富,0,0,0,--,--,--,--,,0.00,1.62,25,--,0,"2,350.00"
="041960",群益CS,"10,000",1,"6,500",0.65,0.65,0.65,0.65,－,0.04,0.65,25,0.66,10,25.47
="041961",群益CT,0,0,0,--,--,--,--,,0.00,0.52,25,0.53,10,25.47
="041962",群益CU,0,0,0,--,--,--,--,,0.00,1.35,25,1.36,10,16.97
="041963",群益CV,0,0,0,--,--,--,--,,0.00,0.47,25,0.48,10,8.40
="041964",群益CW,"10,000",1,"1,700",0.17,0.17,0.17,0.17,－,0.04,0.17,25,0.18,10,6.16
="041965",群益CX,0,0,0,--,--,--,--,,0.00,0.93,25,0.94,10,38.10
="041966",群益CZ,"2,174,000",27,"1,208,100",0.58,0.59,0.53,0.53,－,0.19,0.53,35,0.54,10,200.00
="041967",2K第一,"17,000",4,"37,200",2.24,2.25,1.95,1.95,－,0.10,1.86,10,1.87,10,454.00
="041968",9W統一,"41,000",6,"34,450",0.87,0.87,0.80,0.80,－,0.11,0.79,10,0.80,10,26.45
="041969",群益DH,"127,000",11,"196,650",1.54,1.61,1.54,1.54,－,0.02,1.49,25,1.50,10,34.30
="041970",群益DI,0,0,0,--,--,--,--,,0.00,1.07,25,1.09,10,53.00
="041971",群益DK,"1,000",1,600,0.60,0.60,0.60,0.60,－,0.05,0.59,25,0.60,10,132.50
="041972",4H元富,0,0,0,--,--,--,--,,0.00,0.52,25,0.53,25,63.90
="041973",4J元富,0,0,0,--,--,--,--,,0.00,0.67,25,0.68,25,9.33
="041974",4K元富,0,0,0,--,--,--,--,,0.00,1.38,50,1.39,25,31.85
="041975",4L元富,"42,000",5,"46,900",1.10,1.12,1.10,1.11,－,0.04,1.11,25,1.12,25,69.40
="041976",永豐N9,0,0,0,--,--,--,--,,0.00,0.41,150,0.42,150,14.30
="041977",永豐AA,"40,000",2,"20,200",0.49,0.52,0.49,0.52,－,0.03,0.54,150,0.55,150,54.20
="041978",永豐AB,0,0,0,--,--,--,--,,0.00,0.51,150,0.52,150,16.90
="041979",永豐AC,0,0,0,--,--,--,--,,0.00,0.43,150,0.44,150,16.65
="041980",永豐AD,"241,000",8,"246,480",1.04,1.04,0.99,0.99,－,0.06,0.98,150,0.99,150,30.40
="041981",永豐AE,"119,000",13,"99,930",0.76,0.87,0.76,0.85,＋,0.20,0.84,150,0.85,150,37.00
="041982",永豐AF,0,0,0,--,--,--,--,,0.00,0.35,150,0.36,150,6.11
="041983",永豐AG,0,0,0,--,--,--,--,,0.00,0.45,150,0.46,150,100.00
="041984",永豐AH,"15,000",2,"6,400",0.44,0.44,0.42,0.42,X,0.00,0.42,150,0.43,150,89.40
="041985",永豐AI,"108,000",3,"114,190",1.09,1.09,0.98,0.98,－,0.03,0.96,150,0.97,150,28.25
="041986",KW中信,"40,000",2,"15,200",0.38,0.38,0.38,0.38,＋,0.01,0.37,30,0.38,30,25.47
="041987",KX中信,"30,000",4,"67,880",2.24,2.28,2.24,2.27,＋,0.27,2.26,30,2.28,10,146.00
="041988",KY中信,"40,000",4,"93,400",2.34,2.36,2.31,2.33,＋,0.35,2.34,30,2.36,30,146.00
="041989",KZ中信,0,0,0,--,--,--,--,,0.00,0.44,30,0.45,30,8.40
="041990",LA中信,0,0,0,--,--,--,--,,0.00,0.79,30,0.80,30,41.15
="041991",LB中信,"19,000",2,"28,330",1.51,1.51,1.47,1.47,－,0.10,1.44,30,1.47,30,17.15
="041992",LC中信,0,0,0,--,--,--,--,,0.00,0.50,10,0.51,10,146.00
="041993",LD中信,"975,000",36,"1,462,910",1.60,1.60,1.37,1.37,－,0.19,1.34,35,1.36,30,237.50
="041994",玉山E2,0,0,0,--,--,--,--,,0.00,1.69,13,1.72,13,0.00
="041995",玉山E3,0,0,0,--,--,--,--,,0.00,0.78,13,0.79,13,0.00
="041996",玉山E4,0,0,0,--,--,--,--,,0.00,0.34,13,0.35,13,0.00
="041997",玉山E5,0,0,0,--,--,--,--,,0.00,0.86,10,0.87,10,0.00
="041998",玉山E6,0,0,0,--,--,--,--,,0.00,0.82,10,0.83,10,0.00
="041999",58富邦,"419,000",10,"129,690",0.32,0.32,0.30,0.31,－,0.04,0.30,30,0.31,30,146.00
="042000",59富邦,"5,000",1,"1,200",0.24,0.24,0.24,0.24,－,0.02,0.23,10,0.24,10,38.60
="042001",60富邦,"11,000",1,"8,470",0.77,0.77,0.77,0.77,－,0.04,0.77,10,0.78,10,46.50
="042002",61富邦,"77,000",9,"84,350",1.18,1.18,1.00,1.00,－,0.17,0.96,10,0.97,10,79.30
="042003",62富邦,"1,842,000",70,"606,690",0.36,0.38,0.31,0.32,－,0.14,0.31,10,0.32,20,200.00
="042004",63富邦,"5,000",2,"2,770",0.55,0.57,0.55,0.57,－,0.02,0.57,10,0.58,10,78.90
="042005",2K元大,"216,000",8,"178,810",0.86,0.88,0.81,0.88,－,0.05,0.86,100,0.87,100,58.80
="042006",凱基08,"129,000",12,"184,780",1.43,1.54,1.36,1.46,－,0.22,1.47,30,1.48,30,397.00
="042007",凱基09,"2,000",1,"1,040",0.52,0.52,0.52,0.52,X,0.00,0.51,30,0.52,30,6.11
="042008",凱基10,"50,000",1,"61,500",1.23,1.23,1.23,1.23,－,0.03,1.20,30,1.22,30,170.50
="042009",凱基11,0,0,0,--,--,--,--,,0.00,0.72,30,0.73,30,170.50
="042010",凱基12,"50,000",1,"38,000",0.76,0.76,0.76,0.76,－,0.05,0.77,30,0.78,30,43.25
="042011",凱基13,0,0,0,--,--,--,--,,0.00,0.62,30,0.63,30,14.30
="042012",凱基14,"45,000",4,"26,250",0.57,0.60,0.57,0.58,－,0.02,0.60,30,0.61,30,54.20
="042013",凱基15,"8,000",2,"8,660",0.97,1.12,0.97,1.12,X,0.00,1.10,30,1.11,30,20.90
="042014",日盛9A,0,0,0,--,--,--,--,,0.00,1.04,499,1.06,168,212.00
="042015",日盛9B,0,0,0,--,--,--,--,,0.00,1.31,25,1.33,25,21.30
="042016",日盛9C,"114,000",3,"151,620",1.33,1.33,1.33,1.33,－,0.07,1.33,499,1.35,100,433.00
="042017",日盛9D,"46,000",3,"71,940",1.56,1.60,1.55,1.60,＋,0.01,1.53,10,1.54,10,23.15
="042018",亞東MM,0,0,0,--,--,--,--,,0.00,0.36,10,0.37,10,35.80
="042019",亞東MN,"161,000",2,"198,030",1.23,1.23,1.23,1.23,－,0.02,1.21,10,1.22,10,12.90
="042020",亞東MP,"229,000",1,"194,650",0.85,0.85,0.85,0.85,－,0.03,0.84,10,0.85,10,12.90
="042021",亞東MQ,0,0,0,--,--,--,--,,0.00,1.27,10,1.28,10,76.60
="042022",亞東MR,0,0,0,--,--,--,--,,0.00,0.97,10,0.98,10,76.60
="042023",亞東MS,"10,000",1,"10,200",1.02,1.02,1.02,1.02,X,0.00,1.05,10,1.06,10,76.60
="042024",亞東MT,0,0,0,--,--,--,--,,0.00,0.28,10,0.29,10,8.40
="042025",亞東MU,"621,000",10,"335,610",0.58,0.58,0.53,0.53,－,0.20,0.53,10,0.54,10,200.00
="042026",亞東MV,"352,000",3,"132,740",0.38,0.38,0.37,0.37,－,0.07,0.37,10,0.38,10,200.00
="042027",亞東MW,"436,000",5,"613,660",1.45,1.45,1.31,1.31,－,0.12,1.31,10,--,0,237.50
="042028",亞東MX,0,0,0,--,--,--,--,,0.00,0.25,10,0.26,10,37.85
="042029",亞東MY,0,0,0,--,--,--,--,,0.00,0.24,10,0.25,10,10.55
="042030",亞東MZ,"42,000",1,"15,960",0.38,0.38,0.38,0.38,－,0.05,0.38,10,0.39,10,15.30
="042031",亞東NA,"138,000",3,"77,670",0.57,0.57,0.56,0.57,－,0.06,0.57,1,0.58,10,15.30
="042032",亞東NB,0,0,0,--,--,--,--,,0.00,0.42,10,0.43,10,9.33
="042033",9X統一,"5,000",3,"3,640",0.73,0.73,0.72,0.72,－,0.03,0.72,10,0.73,10,78.90
="042034",9Y統一,"4,000",2,"2,800",0.70,0.70,0.70,0.70,－,0.02,0.69,10,0.70,10,78.90
="042035",9Z統一,"238,000",10,"191,970",0.81,0.83,0.77,0.77,－,0.07,0.77,60,0.78,10,129.50
="042036",統一AA,"279,000",6,"221,070",0.78,0.80,0.78,0.79,＋,0.01,0.78,20,0.79,20,158.50
="042037",2X元大,"50,000",1,"70,500",1.41,1.41,1.41,1.41,＋,0.04,1.45,100,1.51,10,"2,350.00"
="042038",2Z元大,"3,000",2,"3,860",1.28,1.29,1.28,1.29,＋,0.01,1.27,100,1.33,10,"2,350.00"
="042039",3A元大,"150,000",2,"88,000",0.56,0.60,0.56,0.60,－,0.02,0.59,100,0.60,50,212.00
="042040",3B元大,"20,000",4,"14,120",0.72,0.72,0.70,0.71,－,0.06,0.69,100,0.70,100,132.50
="042041",3E元大,"118,000",7,"102,970",0.89,0.89,0.85,0.86,－,0.04,0.86,100,0.88,100,152.00
="042042",3F元大,0,0,0,--,--,--,--,,0.00,1.11,100,1.13,100,170.50
="042043",3G元大,"50,000",1,"19,000",0.38,0.38,0.38,0.38,－,0.04,0.37,100,0.46,10,24.50
="042044",3H元大,"710,000",23,"935,520",1.32,1.36,1.27,1.27,－,0.03,1.26,100,1.27,49,34.30
="042045",3I元大,0,0,0,--,--,--,--,,0.00,0.74,100,0.75,50,54.20
="042046",3J元大,"5,000",1,"5,900",1.18,1.18,1.18,1.18,＋,0.04,1.17,100,1.18,100,53.00
="042047",3K元大,0,0,0,--,--,--,--,,0.00,0.99,100,1.00,100,53.00
="042048",3L元大,0,0,0,--,--,--,--,,0.00,0.24,100,0.29,10,9.51
="042049",3M元大,"1,443,000",28,"996,060",0.69,0.78,0.67,0.76,＋,0.14,0.76,100,0.77,10,37.00
="042050",永豐AL,"783,000",20,"865,290",1.13,1.13,1.06,1.06,－,0.01,1.05,150,1.06,150,34.30
="042051",永豐AM,"5,000",1,"7,100",1.42,1.42,1.42,1.42,＋,0.03,1.42,150,1.43,10,23.15
="042052",永豐AN,"126,000",9,"236,850",1.90,1.90,1.82,1.82,－,0.12,1.98,150,2.00,150,36.55
="042053",永豐AP,"274,000",10,"221,780",0.72,0.83,0.72,0.82,＋,0.11,0.80,150,0.81,150,20.90
="042054",永豐AQ,"138,000",7,"91,210",0.67,0.67,0.66,0.66,－,0.04,0.65,150,0.66,150,28.50
="042055",FS兆豐,"77,000",1,"119,350",1.55,1.55,1.55,1.55,X,0.00,1.38,10,1.39,10,26.45
="042056",FU兆豐,"235,000",7,"258,380",1.11,1.12,1.07,1.10,－,0.01,1.09,20,1.11,10,"2,350.00"
="042057",FV兆豐,"62,000",3,"84,420",1.37,1.37,1.36,1.36,－,0.05,1.37,1,1.64,20,"2,350.00"
="042058",FW兆豐,0,0,0,--,--,--,--,,0.00,0.36,10,0.37,10,68.80
="042059",FX兆豐,0,0,0,--,--,--,--,,0.00,0.88,10,0.89,10,76.30
="042060",FY兆豐,0,0,0,--,--,--,--,,0.00,0.88,10,0.91,10,131.00
="042061",FZ兆豐,"467,000",9,"375,740",0.82,0.82,0.78,0.78,－,0.14,0.78,10,1.20,6,22.85
