105年01月04日大盤統計資訊
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%)
="039840",元大KZ,"230,000",3,"38,800",0.18,0.18,0.16,0.16,－,0.05,0.15,100,0.16,50,12.80
="039841",元大LA,"519,000",8,"23,950",0.05,0.05,0.04,0.04,－,0.02,0.04,285,0.06,100,43.55
="039842",元大LB,"123,000",5,"66,190",0.53,0.57,0.53,0.57,＋,0.01,0.57,95,0.58,100,135.00
="039843",元大LC,"11,000",2,"3,980",0.38,0.38,0.36,0.36,X,0.00,0.35,112,0.36,10,24.15
="039844",元富KZ,"200,000",3,"108,000",0.54,0.54,0.54,0.54,X,0.00,0.53,25,0.54,25,41.15
="039845",國票JF,"450,000",10,"191,700",0.52,0.52,0.40,0.40,－,0.16,0.39,300,0.40,10,50.60
="039846",國票JG,"642,000",9,"346,760",0.57,0.57,0.52,0.53,－,0.05,0.51,320,0.52,60,41.15
="039847",永豐5C,"70,000",6,"55,500",0.79,0.80,0.79,0.79,－,0.10,0.83,10,0.84,10,130.00
="039848",GK中信,0,0,0,--,--,--,--,,0.00,0.28,30,0.29,30,68.00
="039849",CS凱基,0,0,0,--,--,--,--,,0.00,0.37,30,0.38,30,80.50
="039850",日盛4F,"2,000",2,"3,820",1.91,1.91,1.91,1.91,X,0.00,1.77,10,1.80,10,45.10
="039851",日盛4G,0,0,0,--,--,--,--,,0.00,1.55,25,1.57,10,342.50
="039852",1P統一,"25,000",1,"14,250",0.57,0.57,0.57,0.57,X,0.00,0.54,68,0.55,68,28.04
="039853",1Q統一,"11,000",2,"8,030",0.73,0.73,0.73,0.73,＋,0.02,0.72,68,0.73,68,79.00
="039854",1R統一,0,0,0,--,--,--,--,,0.00,0.33,20,0.34,20,272.50
="039855",1S統一,0,0,0,--,--,--,--,,0.00,0.39,10,0.40,10,155.00
="039856",KX群益,"114,000",4,"29,340",0.26,0.26,0.23,0.23,－,0.10,0.23,25,0.24,10,24.15
="039857",KY群益,"118,000",7,"321,820",2.73,2.78,2.65,2.78,－,0.17,2.75,25,2.79,10,342.50
="039858",5B兆豐,0,0,0,--,--,--,--,,0.00,0.21,10,0.22,10,68.00
="039859",5C兆豐,0,0,0,--,--,--,--,,0.00,0.10,10,0.11,10,43.55
="039860",5D兆豐,0,0,0,--,--,--,--,,0.00,0.33,10,0.34,10,52.20
="039861",5E兆豐,0,0,0,--,--,--,--,,0.00,0.27,10,0.28,10,223.50
="039862",5F兆豐,0,0,0,--,--,--,--,,0.00,0.48,10,0.49,10,24.35
="039863",5G兆豐,0,0,0,--,--,--,--,,0.00,1.13,10,1.14,10,79.00
="039864",BF國泰,0,0,0,--,--,--,--,,0.00,0.52,499,0.53,160,152.00
="039865",富邦EN,0,0,0,--,--,--,--,,0.00,0.21,50,0.22,50,68.00
="039866",富邦EP,0,0,0,--,--,--,--,,0.00,0.40,50,0.41,50,16.40
="039867",富邦EQ,0,0,0,--,--,--,--,,0.00,0.50,10,0.51,10,70.80
="039868",富邦ER,0,0,0,--,--,--,--,,0.00,0.95,50,0.99,50,24.35
="039869",NV第一,0,0,0,--,--,--,--,,0.00,1.31,10,1.32,10,30.48
="039870",NW第一,"40,000",4,"51,600",1.35,1.36,1.22,1.22,－,0.37,1.21,10,1.22,10,28.04
="039871",1U統一,0,0,0,--,--,--,--,,0.00,0.38,10,0.39,10,45.20
="039872",1V統一,0,0,0,--,--,--,--,,0.00,0.19,10,0.20,10,68.00
="039873",LC群益,"249,000",7,"282,220",1.10,1.15,1.10,1.13,＋,0.07,1.12,25,1.13,10,79.00
="039874",LD群益,0,0,0,--,--,--,--,,0.00,0.58,25,0.59,10,80.50
="039875",LE群益,0,0,0,--,--,--,--,,0.00,0.36,25,0.37,10,78.50
="039876",CW凱基,0,0,0,--,--,--,--,,0.00,0.64,30,0.66,30,24.35
="039877",CX凱基,"8,000",1,"5,200",0.65,0.65,0.65,0.65,－,0.09,0.65,22,0.66,30,41.15
="039878",DB凱基,"13,000",2,"6,620",0.50,0.51,0.50,0.51,X,0.00,0.46,30,0.48,30,154.50
="039879",DC凱基,0,0,0,--,--,--,--,,0.00,0.41,30,0.42,30,79.00
="039880",DD凱基,0,0,0,--,--,--,--,,0.00,0.28,30,0.29,30,152.00
="039881",日盛4J,0,0,0,--,--,--,--,,0.00,0.72,499,0.73,312,78.50
="039882",國票JJ,"130,000",4,"35,400",0.29,0.29,0.26,0.26,X,0.00,0.26,340,0.27,60,42.00
="039883",元富LA,"70,000",3,"37,500",0.55,0.55,0.52,0.52,－,0.04,0.52,25,0.53,25,7.81
="039884",元富LB,0,0,0,--,--,--,--,,0.00,0.88,25,0.91,25,355.00
="039885",元大LD,"50,000",1,"1,500",0.03,0.03,0.03,0.03,X,0.00,0.02,150,0.07,50,125.00
="039886",元大LE,"10,000",1,"5,900",0.59,0.59,0.59,0.59,－,0.13,0.52,100,0.57,10,28.04
="039887",元大LF,"15,000",2,"8,050",0.55,0.55,0.53,0.53,X,0.00,0.50,100,0.55,10,30.48
="039888",元大LH,0,0,0,--,--,--,--,,0.00,0.15,100,0.16,100,78.50
="039889",元大LI,"29,000",8,"16,370",0.65,0.65,0.49,0.49,－,0.18,0.48,100,0.53,10,22.78
="039890",永豐5D,"206,000",10,"82,700",0.41,0.41,0.39,0.39,－,0.13,0.39,10,0.40,10,383.00
="039891",永豐5E,0,0,0,--,--,--,--,,0.00,1.13,10,1.17,10,44.85
="039892",永豐5F,0,0,0,--,--,--,--,,0.00,0.21,10,0.22,10,24.15
="039893",永豐5G,0,0,0,--,--,--,--,,0.00,0.27,10,0.28,10,16.30
="039894",永豐5H,"210,000",7,"89,800",0.44,0.44,0.42,0.42,－,0.09,0.41,10,0.42,10,80.50
="039895",GL中信,0,0,0,--,--,--,--,,0.00,0.78,30,--,0,245.00
="039896",GM中信,0,0,0,--,--,--,--,,0.00,0.15,30,0.16,30,43.55
="039897",GN中信,"1,802,000",8,"660,810",0.43,0.43,0.36,0.38,－,0.04,0.37,30,0.39,30,70.80
="039898",玉山NX,0,0,0,--,--,--,--,,0.00,1.01,13,1.06,13,0.00
="039899",玉山NY,"278,000",17,"113,080",0.41,0.43,0.38,0.38,－,0.05,0.36,13,0.38,13,0.00
="039900",玉山NZ,"10,000",1,"2,100",0.21,0.21,0.21,0.21,X,0.00,0.18,13,0.19,13,0.00
="039901",BG國泰,"87,000",4,"54,390",0.64,0.64,0.62,0.63,－,0.09,0.58,499,0.59,400,80.50
="039902",BH國泰,0,0,0,--,--,--,--,,0.00,0.50,499,0.51,400,80.50
="039903",BI國泰,0,0,0,--,--,--,--,,0.00,0.39,499,0.42,100,24.15
="039904",富邦EV,"35,000",2,"32,500",0.90,0.94,0.90,0.94,＋,0.01,0.91,200,0.92,200,78.50
="039905",永昌98,0,0,0,--,--,--,--,,0.00,0.42,10,0.44,10,0.00
="039906",永昌99,"100,000",2,"52,000",0.52,0.52,0.52,0.52,X,0.00,0.49,10,0.50,10,0.00
="039907",永昌A1,"20,000",1,"14,600",0.73,0.73,0.73,0.73,－,0.06,0.70,10,0.71,10,0.00
="039908",永昌A2,0,0,0,--,--,--,--,,0.00,0.94,10,0.98,10,0.00
="039909",永豐5I,"465,000",13,"277,880",0.66,0.67,0.54,0.56,－,0.11,0.58,10,0.59,10,53.90
="039910",永豐5J,0,0,0,--,--,--,--,,0.00,0.32,10,0.33,10,7.20
="039911",永豐5K,0,0,0,--,--,--,--,,0.00,0.38,10,0.39,10,58.10
="039912",永豐5L,"101,000",5,"29,120",0.30,0.32,0.27,0.32,＋,0.01,0.30,10,0.31,10,65.90
="039913",永豐5M,"100,000",2,"22,000",0.22,0.22,0.22,0.22,－,0.03,0.16,10,0.17,10,102.00
="039914",GP中信,"7,000",3,"9,510",1.35,1.38,1.35,1.35,＋,0.05,1.32,30,1.34,30,79.00
="039915",元大LK,"207,000",16,"393,920",1.96,1.96,1.85,1.90,－,0.11,1.90,90,1.92,100,359.00
="039916",元大LL,0,0,0,--,--,--,--,,0.00,0.24,100,0.25,100,152.00
="039917",元大LM,"617,000",25,"799,570",1.36,1.39,1.21,1.21,－,0.20,1.17,100,1.18,10,32.25
="039918",元大LN,0,0,0,--,--,--,--,,0.00,0.33,100,0.34,50,19.65
="039919",元大LP,"190,000",4,"72,000",0.40,0.40,0.37,0.37,－,0.08,0.35,100,0.36,100,79.00
="039920",元大LQ,"30,000",1,"8,700",0.29,0.29,0.29,0.29,－,0.04,0.27,100,0.28,100,9.40
="039921",元大LR,"1,205,000",31,"389,440",0.37,0.38,0.29,0.29,－,0.13,0.28,10,0.47,300,102.00
="039922",元大LS,"200,000",1,"80,000",0.40,0.40,0.40,0.40,＋,0.03,0.37,100,0.38,100,58.10
="039923",元大LT,"4,000",2,"3,720",0.93,0.93,0.93,0.93,X,0.00,0.87,100,0.92,10,17.49
="039924",1W統一,"50,000",1,"13,000",0.26,0.26,0.26,0.26,＋,0.01,0.24,20,0.25,20,152.00
="039925",1X統一,"12,000",1,"40,320",3.36,3.36,3.36,3.36,,0.00,2.95,10,2.98,10,435.00
="039926",1Y統一,"9,000",4,"19,950",2.27,2.27,2.15,2.15,－,0.22,2.15,9,2.17,10,245.00
="039927",1Z統一,"120,000",2,"30,000",0.25,0.25,0.25,0.25,X,0.00,0.22,20,0.23,20,102.00
="039928",LF群益,"9,000",1,"14,400",1.60,1.60,1.60,1.60,－,0.08,1.56,25,1.60,10,118.50
="039929",LG群益,"92,000",23,"131,030",1.56,1.56,1.34,1.35,－,0.21,1.35,17,1.36,10,32.25
="039930",LH群益,0,0,0,--,--,--,--,,0.00,0.44,25,0.45,10,45.20
="039931",LI群益,"627,000",18,"92,120",0.18,0.18,0.13,0.13,－,0.04,0.12,25,0.13,10,24.15
="039932",LJ群益,"226,000",8,"246,780",1.08,1.11,1.08,1.08,－,0.11,1.08,10,1.10,10,245.00
="039933",LK群益,"63,000",7,"68,300",1.10,1.10,1.06,1.08,－,0.10,1.06,36,1.07,10,245.00
="039934",LL群益,0,0,0,--,--,--,--,,0.00,0.48,25,0.49,10,18.00
="039935",LM群益,"10,000",1,"2,100",0.21,0.21,0.21,0.21,－,0.01,0.20,55,0.21,10,44.75
="039936",LN群益,0,0,0,--,--,--,--,,0.00,0.82,25,0.83,10,152.00
="039937",LP群益,0,0,0,--,--,--,--,,0.00,0.27,25,0.28,10,102.00
="039938",LQ群益,0,0,0,--,--,--,--,,0.00,0.45,25,0.46,10,41.95
="039939",LR群益,"2,511,000",63,"2,738,250",1.35,1.35,0.90,0.99,－,0.35,0.99,25,1.00,10,59.55
="039940",國票JK,"315,000",19,"319,350",1.04,1.10,0.96,0.96,－,0.18,0.95,250,0.96,40,39.35
="039941",國票JL,"30,000",2,"9,400",0.32,0.32,0.31,0.31,－,0.06,0.31,300,0.32,60,155.00
="039942",國票JM,"1,028,000",39,"634,610",0.58,0.69,0.57,0.62,＋,0.03,0.60,100,0.61,60,148.50
="039943",國票JN,"118,000",17,"74,180",0.63,0.64,0.61,0.61,－,0.03,0.60,25,0.61,15,86.60
="039944",國票JP,"102,000",12,"77,900",0.83,0.83,0.74,0.74,－,0.13,0.73,25,0.74,30,355.00
="039945",元富LC,"1,608,000",38,"2,028,950",1.33,1.34,1.10,1.10,－,0.34,1.10,27,1.12,25,17.49
="039946",元富LD,"221,000",10,"220,950",1.17,1.17,0.97,0.97,－,0.26,0.92,25,0.93,25,30.48
="039947",元富LE,"50,000",1,"31,000",0.62,0.62,0.62,0.62,X,0.00,0.62,25,0.63,25,77.30
="039948",元富LF,"1,329,000",19,"496,230",0.42,0.42,0.35,0.35,－,0.08,0.35,75,0.36,25,11.15
="039949",DH凱基,0,0,0,--,--,--,--,,0.00,0.12,30,0.13,30,43.55
="039950",日盛4L,0,0,0,--,--,--,--,,0.00,0.33,499,0.34,300,7.20
="039951",日盛4M,0,0,0,--,--,--,--,,0.00,1.23,25,1.24,10,79.00
="039952",玉山A1,"40,000",5,"28,900",0.80,0.80,0.67,0.72,＋,0.04,0.71,13,0.72,13,0.00
="039953",BK國泰,0,0,0,--,--,--,--,,0.00,0.21,499,0.22,400,18.05
="039954",BL國泰,0,0,0,--,--,--,--,,0.00,1.35,380,1.38,120,118.50
="039955",BM國泰,0,0,0,--,--,--,--,,0.00,1.79,30,1.85,30,342.50
="039956",富邦EX,"33,000",5,"58,140",1.78,1.79,1.73,1.74,X,0.00,1.65,30,1.67,30,32.25
="039957",富邦EY,"462,000",4,"340,500",0.71,0.77,0.71,0.77,X,0.00,0.76,50,0.77,50,272.50
="039958",富邦EZ,0,0,0,--,--,--,--,,0.00,0.18,200,0.19,200,51.70
="039959",富邦FA,"130,000",4,"33,200",0.28,0.28,0.25,0.25,－,0.04,0.24,200,0.25,100,19.65
="039960",富邦FB,"301,000",5,"286,950",0.95,0.97,0.94,0.94,－,0.08,0.88,30,0.89,30,7.67
="039961",富邦FC,0,0,0,--,--,--,--,,0.00,0.85,30,0.86,30,7.67
="039962",富邦FD,"130,000",3,"67,140",0.52,0.52,0.51,0.52,X,0.00,0.51,15,0.52,15,30.55
="039963",富邦FE,"2,439,000",183,"1,698,670",0.71,0.73,0.68,0.69,－,0.01,0.69,47,0.71,20,41.15
="039964",富邦FF,"43,000",4,"50,590",1.22,1.22,1.09,1.09,－,0.19,1.08,20,1.10,20,355.00
="039965",富邦FG,0,0,0,--,--,--,--,,0.00,0.98,20,1.00,20,355.00
="039966",NY第一,0,0,0,--,--,--,--,,0.00,0.33,10,0.34,10,65.90
="039967",2B統一,0,0,0,--,--,--,--,,0.00,0.23,10,0.24,10,18.00
="039968",2C統一,"2,644,000",26,"971,090",0.41,0.41,0.34,0.37,－,0.05,0.36,10,0.37,9,79.00
="039969",2D統一,0,0,0,--,--,--,--,,0.00,0.49,10,0.50,10,"2,175.00"
="039970",LV群益,0,0,0,--,--,--,--,,0.00,0.56,25,0.57,10,78.50
="039971",LW群益,0,0,0,--,--,--,--,,0.00,0.33,25,0.34,10,102.00
="039972",國票JQ,0,0,0,--,--,--,--,,0.00,0.13,1497,0.14,60,68.00
="039973",國票JR,"10,000",1,"4,600",0.46,0.46,0.46,0.46,－,0.01,0.48,300,0.49,60,65.90
="039974",國票JS,0,0,0,--,--,--,--,,0.00,0.39,1497,0.40,60,80.50
="039975",元富LJ,"102,000",11,"100,400",1.02,1.03,0.91,0.91,－,0.20,0.89,25,0.90,10,21.55
="039976",元富LK,0,0,0,--,--,--,--,,0.00,0.68,50,0.69,25,35.10
="039977",元富LL,0,0,0,--,--,--,--,,0.00,0.23,25,0.24,25,102.00
="039978",元富LM,0,0,0,--,--,--,--,,0.00,0.26,50,0.27,25,78.50
="039979",元富LN,0,0,0,--,--,--,--,,0.00,0.84,25,0.85,25,80.50
="039980",元大LX,"20,000",2,"8,000",0.41,0.41,0.39,0.39,＋,0.01,0.32,100,0.33,30,16.30
="039981",元大MA,"88,000",1,"49,280",0.56,0.56,0.56,0.56,X,0.00,0.33,20,--,0,80.50
="039982",元大MB,"20,000",1,"20,000",1.00,1.00,1.00,1.00,X,0.00,0.88,100,0.93,10,17.45
="039983",元大MC,"5,000",1,"4,900",0.98,0.98,0.98,0.98,－,0.06,0.57,20,--,0,245.00
="039984",元大MD,"5,000",1,"4,900",0.98,0.98,0.98,0.98,－,0.01,0.98,499,0.99,10,28.10
="039985",元大ME,"5,123,000",156,"5,995,190",1.28,1.30,1.02,1.11,－,0.22,1.03,5,1.14,20,32.00
="039986",DN凱基,0,0,0,--,--,--,--,,0.00,1.16,30,1.17,30,130.00
="039987",DP凱基,0,0,0,--,--,--,--,,0.00,0.58,30,0.59,30,79.00
="039988",DQ凱基,"162,000",13,"392,910",2.41,2.50,2.28,2.28,－,0.17,2.28,25,2.30,30,44.85
="039989",DR凱基,"303,000",4,"116,350",0.41,0.41,0.37,0.37,－,0.14,0.37,30,0.38,30,24.15
="039990",DS凱基,"79,000",2,"96,770",1.22,1.25,1.22,1.25,－,0.01,1.18,30,1.19,30,86.60
="039991",DT凱基,"1,000",1,570,0.57,0.57,0.57,0.57,,0.00,0.58,30,0.59,30,65.90
="039992",DU凱基,0,0,0,--,--,--,--,,0.00,0.38,30,0.39,30,155.00
="039993",日盛4R,0,0,0,--,--,--,--,,0.00,0.31,499,0.32,499,45.20
="039994",日盛4S,"90,000",2,"52,600",0.58,0.62,0.58,0.62,＋,0.06,0.58,499,0.59,50,180.00
="039995",日盛4T,0,0,0,--,--,--,--,,0.00,1.42,25,1.44,25,355.00
="039996",BP國泰,"67,000",18,"299,660",4.73,4.73,4.37,4.37,－,0.48,4.32,30,4.51,30,245.00
="039997",BQ國泰,"80,000",5,"67,300",0.85,0.85,0.83,0.85,－,0.01,0.83,499,0.84,200,78.50
="039998",富邦FK,0,0,0,--,--,--,--,,0.00,3.86,57,3.87,55,28.10
="039999",富邦FL,0,0,0,--,--,--,--,,0.00,0.58,52,0.59,59,18.00
="040000",富邦FM,"10,000",1,"7,200",0.72,0.72,0.72,0.72,－,0.03,0.67,57,0.69,52,89.60
="040001",富邦FN,0,0,0,--,--,--,--,,0.00,0.28,60,0.29,51,8.32
="040002",富邦FP,0,0,0,--,--,--,--,,0.00,0.43,10,0.53,10,70.60
="040003",富邦FQ,"32,000",3,"28,500",0.87,0.93,0.87,0.90,＋,0.13,0.94,10,0.96,10,374.00
="040004",富邦FR,"200,000",2,"144,000",0.72,0.72,0.72,0.72,－,0.02,0.72,200,0.73,100,78.50
="040005",富邦FS,"70,000",4,"37,200",0.55,0.55,0.51,0.51,－,0.06,0.50,10,0.51,180,"2,175.00"
="040006",富邦FT,0,0,0,--,--,--,--,,0.00,0.73,10,0.74,200,"2,175.00"
="040007",富邦FU,"100,000",7,"77,800",0.79,0.81,0.71,0.71,－,0.14,0.70,10,0.71,200,"2,175.00"
="040008",永豐5N,"3,000",1,"1,110",0.37,0.37,0.37,0.37,X,0.00,0.32,10,0.33,10,"2,175.00"
="040009",永豐5P,0,0,0,--,--,--,--,,0.00,0.35,10,0.36,10,"2,175.00"
="040010",永豐5Q,0,0,0,--,--,--,--,,0.00,0.65,10,0.66,10,86.60
="040011",永豐5R,0,0,0,--,--,--,--,,0.00,0.17,10,0.18,10,41.95
="040012",永豐5S,0,0,0,--,--,--,--,,0.00,0.14,10,0.15,10,68.00
="040013",大展I1,"1,024,000",10,"366,200",0.40,0.40,0.31,0.34,－,0.16,0.32,10,0.34,10,59.55
="040014",大展I2,"609,000",22,"115,410",0.25,0.25,0.16,0.20,－,0.11,0.19,10,0.20,5,59.55
="040015",永昌A3,0,0,0,--,--,--,--,,0.00,0.91,10,0.93,10,0.00
="040016",永昌A4,0,0,0,--,--,--,--,,0.00,0.58,10,0.60,10,0.00
="040017",永昌A5,"269,000",12,"128,680",0.60,0.60,0.44,0.47,－,0.16,0.44,10,0.45,10,0.00
="040018",永昌A6,0,0,0,--,--,--,--,,0.00,0.66,10,0.67,10,0.00
="040019",永昌A7,0,0,0,--,--,--,--,,0.00,0.49,10,0.50,10,0.00
="040020",5H兆豐,"230,000",3,"222,700",0.99,0.99,0.96,0.96,,0.00,0.97,10,0.98,10,79.00
="040021",5P兆豐,"537,000",13,"82,450",0.17,0.20,0.14,0.20,＋,0.02,0.15,50,0.20,8,59.55
="040022",5Q兆豐,"295,000",13,"225,400",0.87,0.87,0.70,0.75,－,0.26,0.76,10,0.77,10,59.55
="040023",5R兆豐,"155,000",7,"80,700",0.56,0.56,0.44,0.44,－,0.12,0.43,10,0.44,10,24.15
="040024",5S兆豐,"80,000",2,"28,800",0.40,0.40,0.32,0.32,－,0.09,0.30,10,0.31,10,24.15
="040025",5T兆豐,"35,000",1,"9,800",0.28,0.28,0.28,0.28,X,0.00,0.28,10,0.29,10,24.15
="040026",5U兆豐,"59,000",4,"67,750",1.16,1.16,1.07,1.07,－,0.14,1.02,10,1.03,10,21.55
="040027",5V兆豐,0,0,0,--,--,--,--,,0.00,2.31,10,2.32,10,28.10
="040028",5W兆豐,0,0,0,--,--,--,--,,0.00,0.19,10,0.20,10,71.20
="040029",5X兆豐,"60,000",6,"106,200",1.72,1.80,1.72,1.78,＋,0.09,1.64,10,1.65,10,86.60
="040030",5Y兆豐,0,0,0,--,--,--,--,,0.00,0.25,10,0.26,10,44.75
="040031",6D兆豐,"52,000",14,"53,510",1.08,1.08,0.96,0.96,－,0.16,0.95,10,0.96,5,"2,175.00"
="040032",6E兆豐,"2,000",1,"1,420",0.71,0.71,0.71,0.71,－,0.06,0.66,10,0.67,10,7.67
="040033",6F兆豐,"666,000",15,"324,070",0.53,0.53,0.46,0.46,－,0.08,0.46,10,0.47,10,11.85
="040034",6G兆豐,"90,000",9,"10,800",0.13,0.15,0.10,0.11,－,0.04,0.11,50,0.16,10,79.00
="040035",6H兆豐,"108,000",4,"66,360",0.69,0.69,0.61,0.61,－,0.10,0.55,10,0.56,10,9.46
="040036",6J兆豐,0,0,0,--,--,--,--,,0.00,0.41,10,0.42,10,78.50
="040037",6K兆豐,"191,000",4,"166,670",0.98,0.98,0.83,0.87,－,0.18,0.85,10,0.86,10,79.00
="040038",6L兆豐,"1,079,000",21,"40,320",0.05,0.05,0.03,0.04,－,0.02,0.03,20,0.04,10,26.15
="040039",6M兆豐,"85,000",3,"46,200",0.55,0.55,0.52,0.52,－,0.08,0.51,10,0.52,5,21.25
="040040",6N兆豐,"187,000",5,"91,340",0.44,0.52,0.44,0.52,＋,0.06,0.47,10,0.48,10,76.70
="040041",6P兆豐,"20,000",2,"23,300",1.25,1.25,1.08,1.08,－,0.24,1.09,10,1.10,10,126.50
="040042",6Q兆豐,"70,000",5,"88,980",1.36,1.36,1.23,1.23,－,0.27,1.21,10,1.22,10,355.00
="040043",6R兆豐,"100,000",2,"58,000",0.58,0.58,0.58,0.58,－,0.06,0.51,10,0.52,10,10.60
="040044",6S兆豐,"60,000",2,"29,400",0.49,0.49,0.49,0.49,X,0.00,0.50,10,0.51,10,23.90
="040045",6T兆豐,0,0,0,--,--,--,--,,0.00,2.00,10,2.06,10,45.10
="040046",1A第一,0,0,0,--,--,--,--,,0.00,0.44,10,0.45,10,"2,175.00"
="040047",1C第一,0,0,0,--,--,--,--,,0.00,0.98,10,0.99,10,180.00
="040048",2G統一,"11,000",2,"5,620",0.52,0.52,0.51,0.51,,0.00,0.52,20,0.53,20,65.90
="040049",LY群益,0,0,0,--,--,--,--,,0.00,0.49,25,0.50,10,79.00
="040050",LZ群益,0,0,0,--,--,--,--,,0.00,1.19,25,1.20,10,245.00
="040051",MA群益,0,0,0,--,--,--,--,,0.00,1.13,25,1.14,10,245.00
="040052",MB群益,0,0,0,--,--,--,--,,0.00,0.62,25,0.63,10,"2,175.00"
="040053",永豐5U,"420,000",4,"141,400",0.33,0.35,0.32,0.35,－,0.03,0.34,10,0.35,10,272.50
="040054",永豐5V,0,0,0,--,--,--,--,,0.00,0.45,10,0.46,10,45.20
="040055",GT中信,"15,000",2,"30,550",2.06,2.06,1.99,1.99,－,0.08,1.92,10,1.97,10,118.50
="040056",GU中信,"61,000",2,"70,970",1.13,1.17,1.13,1.17,＋,0.07,1.11,30,1.14,10,180.00
="040057",GV中信,"10,000",1,"8,500",0.85,0.85,0.85,0.85,－,0.05,0.84,30,0.86,10,45.20
="040058",GW中信,"38,000",1,"78,660",2.07,2.07,2.07,2.07,X,0.00,2.05,399,2.07,38,60.80
="040059",GX中信,"10,000",1,"12,500",1.25,1.25,1.25,1.25,－,0.14,1.19,30,1.21,30,355.00
="040060",GY中信,"2,736,000",113,"966,660",0.48,0.48,0.30,0.32,－,0.17,0.31,574,0.32,289,0.00
="040061",EB凱基,"71,000",5,"118,810",1.61,1.69,1.61,1.68,＋,0.12,1.61,60,1.64,60,129.50
="040062",EC凱基,"114,000",3,"66,120",0.58,0.58,0.58,0.58,X,0.00,0.57,30,0.58,30,18.00
="040063",日盛4V,"100,000",1,"109,000",1.09,1.09,1.09,1.09,－,0.06,1.07,25,1.09,25,60.80
="040064",玉山A2,0,0,0,--,--,--,--,,0.00,1.74,13,1.75,13,0.00
="040065",玉山A3,0,0,0,--,--,--,--,,0.00,1.31,13,1.32,13,0.00
="040066",BR國泰,"185,000",9,"125,680",0.65,0.70,0.64,0.70,＋,0.03,0.68,200,0.69,180,65.90
="040067",BS國泰,0,0,0,--,--,--,--,,0.00,0.65,499,0.67,30,58.10
="040068",元富LQ,"3,000",1,150,0.05,0.05,0.05,0.05,－,0.02,0.04,25,0.05,25,125.00
="040069",元富LR,0,0,0,--,--,--,--,,0.00,0.76,50,0.77,25,65.90
="040070",元大MI,"90,000",1,"39,600",0.44,0.44,0.44,0.44,＋,0.02,0.44,100,0.45,100,65.90
="040071",元大MJ,"37,000",3,"43,010",1.17,1.17,1.13,1.13,－,0.11,1.11,100,1.13,93,18.15
="040072",永豐5W,0,0,0,--,--,--,--,,0.00,0.30,10,0.31,10,41.70
="040073",永豐5X,"518,000",6,"337,070",0.66,0.68,0.65,0.65,－,0.04,0.64,10,0.65,10,21.25
="040074",永豐5Y,"1,047,000",41,"1,661,380",1.60,1.69,1.51,1.55,－,0.01,1.54,10,1.55,7,51.00
="040075",永豐5Z,"38,000",6,"44,840",1.22,1.22,1.15,1.16,－,0.14,1.14,10,1.18,10,342.50
="040076",EE凱基,0,0,0,--,--,--,--,,0.00,1.01,30,1.02,30,79.00
="040077",EF凱基,"18,000",4,"20,600",1.26,1.26,1.09,1.09,－,0.28,1.14,30,1.15,30,79.00
="040078",EH凱基,"70,000",1,"18,200",0.26,0.26,0.26,0.26,－,0.01,0.22,30,0.23,30,17.50
="040079",日盛4X,"400,000",5,"124,000",0.32,0.32,0.30,0.30,－,0.10,0.26,499,0.27,300,102.00
="040080",日盛4Y,"117,000",4,"90,320",0.80,0.80,0.77,0.77,－,0.15,0.77,35,0.78,25,36.60
="040081",日盛4Z,"433,000",6,"201,240",0.48,0.48,0.44,0.44,－,0.12,0.45,200,0.46,310,18.05
="040082",日盛5A,0,0,0,--,--,--,--,,0.00,1.96,25,1.97,10,28.10
="040083",日盛5B,"50,000",1,"14,000",0.28,0.28,0.28,0.28,X,0.00,0.24,25,0.25,25,"2,175.00"
="040084",MD群益,"6,000",1,"4,020",0.67,0.67,0.67,0.67,－,0.03,0.60,25,0.61,10,"2,175.00"
="040085",元大MK,"535,000",6,"170,500",0.34,0.34,0.30,0.30,－,0.07,0.30,100,0.31,100,16.40
="040086",元大ML,"1,225,000",9,"1,065,140",0.89,0.89,0.80,0.85,－,0.06,0.83,150,0.85,50,130.00
="040087",BT國泰,"80,000",4,"132,300",1.80,1.80,1.61,1.61,X,0.00,1.61,300,1.62,100,119.00
="040088",富邦FW,0,0,0,--,--,--,--,,0.00,0.21,59,0.22,63,71.20
="040089",富邦FX,0,0,0,--,--,--,--,,0.00,0.40,55,0.41,63,11.60
="040090",富邦FY,"271,000",16,"261,560",1.03,1.03,0.92,0.92,－,0.08,0.91,50,0.92,59,22.75
="040091",富邦FZ,"31,000",2,"25,400",0.80,0.82,0.80,0.82,X,0.00,0.81,59,0.82,50,65.90
="040092",永豐6A,"36,000",4,"13,020",0.37,0.37,0.36,0.36,－,0.05,0.35,10,0.36,10,18.75
="040093",永豐6B,0,0,0,--,--,--,--,,0.00,0.17,10,0.18,10,11.15
="040094",永豐6C,0,0,0,--,--,--,--,,0.00,0.89,10,0.90,10,28.10
="040095",永豐6D,"885,000",19,"233,450",0.31,0.31,0.23,0.24,X,0.00,0.23,10,0.24,10,30.55
="040096",EL凱基,0,0,0,--,--,--,--,,0.00,0.53,30,0.54,30,245.00
="040097",EM凱基,"210,000",2,"112,900",0.54,0.54,0.49,0.49,－,0.07,0.48,30,0.49,30,245.00
="040098",EN凱基,0,0,0,--,--,--,--,,0.00,3.60,30,3.70,30,45.60
